transaction_id,timestamp,customer_id,product_id,payment_method,shipping_address,ip_address,device_id,amount,is_fraud
28,2025-05-27 12:05:42,49,11,debit_card,"747 Park Ave, Los Angeles",194.190.36.203,Mac_5501,52.367230057075176,False
29,2025-05-27 11:05:42,91,4,credit_card,"474 Market St, Chicago",254.177.186.21,Mac_3996,26.44791666438931,False
30,2025-05-27 10:05:42,59,15,debit_card,"948 State St, Los Angeles",129.191.250.89,Linux_5591,34.434883074113394,False
31,2025-05-27 09:05:42,42,6,credit_card,"702 Broadway, New York",14.26.112.60,Mac_4638,33.049991660215454,False
32,2025-05-27 08:05:42,92,49,credit_card,"235 Main St, Chicago",215.20.88.155,Linux_3101,60.55994280536307,False
33,2025-05-27 07:05:42,60,30,credit_card,"411 Broadway, New York",197.158.245.153,iPhone_9613,56.52438672709194,False
34,2025-05-27 06:05:42,80,38,credit_card,"217 State St, Chicago",102.249.199.84,Mac_8836,38.0587577975678,False
35,2025-05-27 05:05:42,15,2,debit_card,"218 Market St, Houston",8.163.70.201,Linux_1533,59.64500675991358,False
36,2025-05-27 04:05:42,62,15,debit_card,"906 Market St, Los Angeles",255.116.126.59,Linux_6689,10.0,True
37,2025-05-27 03:05:42,62,11,debit_card,"272 Park Ave, Los Angeles",92.142.241.97,Mac_3863,47.66381167352331,False
38,2025-05-27 02:05:42,47,8,credit_card,"763 State St, Phoenix",111.48.175.150,Mac_2972,126.0559738420622,False
39,2025-05-27 01:05:42,62,26,credit_card,"270 State St, Houston",170.98.22.198,,106.72234186033171,False
40,2025-05-27 00:05:42,51,45,credit_card,"920 State St, Houston",159.76.205.64,Windows_1137,28.508702214756024,False
41,2025-05-26 23:05:42,55,44,paypal,"371 Park Ave, Los Angeles",183.19.22.69,iPhone_4452,82.67077955490798,False
42,2025-05-26 22:05:42,64,5,credit_card,"522 Market St, New York",40.98.183.201,Mac_2650,81.91632318151657,False
43,2025-05-26 21:05:42,3,6,debit_card,"774 Main St, New York",163.40.190.100,Windows_6924,30.74933461936228,False
44,2025-05-26 20:05:42,51,26,credit_card,"157 Park Ave, Houston",82.93.28.24,Linux_5254,82.2191975702366,False
45,2025-05-26 19:05:42,7,4,credit_card,"611 Main St, Houston",2.242.79.114,Android_9987,117.79737167440123,False
46,2025-05-26 18:05:42,21,19,debit_card,"391 State St, Houston",93.195.70.27,,31.147301020653657,False
47,2025-05-26 17:05:42,73,20,credit_card,"542 Broadway, Phoenix",,Windows_8722,34.50998110174099,False
48,2025-05-26 16:05:42,39,33,debit_card,"882 Main St, New York",115.143.143.132,Linux_6621,90.81556879613684,False
49,2025-05-26 15:05:42,18,20,paypal,"699 State St, Chicago",105.27.7.23,Windows_4013,62.53632922131306,False
50,2025-05-26 14:05:42,4,49,credit_card,"788 Broadway, New York",91.142.24.153,Mac_7945,71.93321633126048,False
51,2025-05-26 13:05:42,89,12,credit_card,,154.201.84.222,Android_7866,64.7345206190087,False
52,2025-05-26 12:05:42,60,47,credit_card,"465 Main St, Chicago",99.4.75.106,Windows_6981,66.37682406993162,False
53,2025-05-26 11:05:42,14,1,paypal,,100.200.22.186,Mac_5581,28.12795539863847,False
54,2025-05-26 10:05:42,9,26,credit_card,"520 Main St, Chicago",231.144.232.255,Mac_3947,92.17222642136566,False
55,2025-05-26 09:05:42,90,14,debit_card,"862 State St, Phoenix",251.63.147.134,Linux_3148,97.98309817692076,False
56,2025-05-26 08:05:42,53,38,debit_card,"204 Park Ave, Chicago",251.63.147.134,Linux_4744,48.68177002951419,False
57,2025-05-26 07:05:42,2,37,debit_card,,36.69.78.69,iPhone_5422,53.42407703168146,False
58,2025-05-26 06:05:42,84,11,credit_card,"977 State St, New York",127.38.17.43,Android_8081,25.392306862602076,False
59,2025-05-26 05:05:42,92,36,debit_card,"614 Broadway, Houston",112.71.108.77,Mac_4212,10.0,True
60,2025-05-26 04:05:42,60,13,paypal,"20 Main St, Chicago",124.201.20.93,Android_3450,72.67727290344338,False
61,2025-05-26 03:05:42,71,43,credit_card,"900 Broadway, Los Angeles",65.242.64.185,Mac_1159,52.926517618581435,False
62,2025-05-26 02:05:42,44,3,credit_card,"60 Park Ave, Phoenix",161.127.153.158,Android_7906,95.79176107131798,False
63,2025-05-26 01:05:42,8,33,paypal,"970 Main St, New York",51.118.28.35,Mac_3203,46.19914930054418,False
64,2025-05-26 00:05:42,47,6,credit_card,"750 Market St, New York",78.2.243.102,Linux_9748,72.40699877964938,False
65,2025-05-25 23:05:42,35,10,debit_card,"779 State St, Los Angeles",86.216.159.98,Windows_8972,32.791450655044365,False
66,2025-05-25 22:05:42,78,5,credit_card,"132 Market St, Phoenix",206.221.85.113,Windows_5111,53.95896900818016,False
67,2025-05-25 21:05:42,81,23,credit_card,"170 Broadway, Phoenix",86.111.209.211,Linux_1781,50.04000927991243,False
68,2025-05-25 20:05:42,36,10,debit_card,"894 State St, Houston",221.167.250.153,Mac_2621,61.10868261176507,False
69,2025-05-25 19:05:42,50,44,credit_card,"988 Park Ave, Phoenix",35.77.83.155,Android_1983,45.387490869981534,False
70,2025-05-25 18:05:42,4,2,credit_card,"774 Park Ave, Chicago",243.178.52.123,Android_5166,51.124493241347906,False
71,2025-05-25 17:05:42,2,13,credit_card,"409 Broadway, Houston",81.46.247.102,Mac_2577,82.51858871522901,False
72,2025-05-25 16:05:42,6,40,credit_card,"922 State St, Houston",248.82.75.189,Mac_6483,43.886988269745196,False
73,2025-05-25 15:05:42,54,2,credit_card,"124 Park Ave, Los Angeles",178.163.126.248,Windows_6914,24.451986244878032,False
74,2025-05-25 14:05:42,4,20,credit_card,"66 Broadway, New York",148.201.63.84,,130.94690714798514,False
75,2025-05-25 13:05:42,54,1,paypal,,97.72.210.202,Windows_1324,108.93234912810904,False
76,2025-05-25 12:05:42,93,37,credit_card,"603 Park Ave, New York",101.94.30.239,Mac_2986,28.613214382026882,False
77,2025-05-25 11:05:42,63,9,debit_card,"73 Main St, Los Angeles",145.52.152.140,Windows_4259,77.08077535751106,False
78,2025-05-25 10:05:42,18,17,credit_card,"70 Main St, Chicago",,Linux_9821,42.45788378049209,False
79,2025-05-25 09:05:42,90,9,debit_card,"73 State St, Los Angeles",7.244.187.119,Android_5663,10.0,True
80,2025-05-25 08:05:42,44,11,credit_card,"286 Market St, Los Angeles",242.182.54.113,Windows_6326,63.2510712679411,False
81,2025-05-25 07:05:42,34,15,paypal,,242.182.54.113,Linux_8987,48.559803482477,False
82,2025-05-25 06:05:42,74,24,credit_card,"591 Market St, Los Angeles",18.210.218.204,Mac_2284,36.89651740066895,False
83,2025-05-25 05:05:42,62,38,credit_card,"804 Market St, Houston",204.105.173.128,Mac_5694,38.65706195403183,False
84,2025-05-25 04:05:42,14,35,credit_card,"195 Main St, New York",36.163.78.62,Mac_3373,34.532608179006466,False
85,2025-05-25 03:05:42,95,30,credit_card,"675 Market St, Chicago",65.169.40.184,Android_6527,36.020524315869565,False
86,2025-05-25 02:05:42,48,31,credit_card,"434 Market St, Houston",109.203.97.19,Mac_7631,52.7947025388588,False
87,2025-05-25 01:05:42,15,49,credit_card,"885 Main St, New York",115.254.154.123,iPhone_2296,38.17267728759095,False
88,2025-05-25 00:05:42,72,5,debit_card,"63 Market St, Chicago",150.103.137.130,Android_6629,76.78628418447492,False
89,2025-05-24 23:05:42,78,44,credit_card,"820 Main St, Los Angeles",237.236.223.178,Android_6136,114.84955765985042,False
90,2025-05-24 22:05:42,87,14,credit_card,"197 Park Ave, Phoenix",108.140.10.203,Windows_5773,40.85271898515039,False
91,2025-05-24 21:05:42,62,11,debit_card,"460 Park Ave, Houston",248.93.180.230,Windows_7479,61.540915745016505,False
92,2025-05-24 20:05:42,40,9,debit_card,"188 Broadway, Houston",248.93.180.230,Windows_8289,70.09437547953134,False
93,2025-05-24 19:05:42,85,34,credit_card,"256 Main St, Houston",235.22.28.197,Windows_9535,69.13085344985343,False
94,2025-05-24 18:05:42,80,12,credit_card,"828 State St, New York",64.169.171.91,Mac_7782,56.71153527005108,False
95,2025-05-24 17:05:42,82,35,credit_card,"52 State St, New York",43.166.157.12,Android_4012,79.14971686930869,False
96,2025-05-24 16:05:42,53,35,debit_card,"993 Main St, Los Angeles",145.252.166.174,iPhone_3048,113.73565697919693,True
97,2025-05-24 15:05:42,24,1,debit_card,"171 Market St, Houston",166.103.248.193,Android_5122,29.405119411725376,False
98,2025-05-24 14:05:42,26,40,credit_card,"493 Park Ave, Houston",85.248.204.111,iPhone_4450,84.31653851595352,False
99,2025-05-24 13:05:42,89,22,debit_card,"925 Main St, Los Angeles",28.3.26.67,Android_7505,85.08454580131365,False
100,2025-05-24 12:05:42,60,29,debit_card,"389 Main St, Houston",57.131.192.133,iPhone_2565,37.27627062426897,False
101,2025-05-24 11:05:42,41,8,credit_card,"272 Market St, Chicago",57.131.192.133,iPhone_8752,55.64370300241589,False
102,2025-05-24 10:05:42,29,11,debit_card,"434 State St, Houston",,Linux_1881,76.83532508175392,False
103,2025-05-24 09:05:42,15,41,credit_card,"159 Park Ave, Chicago",119.198.174.151,iPhone_7504,49.172921216802905,False
104,2025-05-24 08:05:42,45,37,credit_card,"223 Main St, Phoenix",177.129.39.89,Linux_2363,93.3624307437065,False
105,2025-05-24 07:05:42,65,14,credit_card,"754 State St, New York",7.124.27.76,,178.02718214439537,False
106,2025-05-24 06:05:42,89,30,credit_card,"766 Broadway, New York",107.236.247.22,Linux_3544,36.8555782241514,False
107,2025-05-24 05:05:42,71,35,credit_card,"52 State St, Houston",107.236.247.22,,27.370825912352306,False
108,2025-05-24 04:05:42,9,21,paypal,"515 State St, Los Angeles",37.90.80.88,Windows_4757,63.555230390839306,False
109,2025-05-24 03:05:42,88,37,credit_card,"59 State St, New York",117.201.53.134,Android_5655,10.0,True
110,2025-05-24 02:05:42,1,5,credit_card,"872 Park Ave, New York",124.90.122.25,Mac_3071,48.64586514200327,False
111,2025-05-24 01:05:42,8,19,credit_card,"610 Main St, Los Angeles",113.185.179.116,Android_9630,112.91443637390464,False
112,2025-05-24 00:05:42,88,14,paypal,"414 Main St, Phoenix",82.18.77.12,Android_1468,27.957824314980527,False
113,2025-05-23 23:05:42,63,26,credit_card,"253 State St, Phoenix",208.182.30.6,iPhone_6846,77.20462090453734,False
114,2025-05-23 22:05:42,11,4,credit_card,"41 State St, New York",218.88.166.28,Windows_8801,40.32895065670533,False
115,2025-05-23 21:05:42,81,25,credit_card,"430 State St, Phoenix",174.205.43.239,Mac_9856,128.98407577066828,False
116,2025-05-23 20:05:42,8,45,credit_card,"536 Broadway, Chicago",252.190.63.133,Windows_9987,147.85878702882715,False
117,2025-05-23 19:05:42,35,42,paypal,"210 Broadway, Los Angeles",45.142.41.85,Mac_3213,37.213503998102084,False
118,2025-05-23 18:05:42,35,25,paypal,"272 Market St, Los Angeles",144.110.246.119,Linux_3900,41.48041682152247,False
119,2025-05-23 17:05:42,33,18,credit_card,"688 Broadway, Houston",60.205.104.162,Linux_8480,83.91412407712428,False
120,2025-05-23 16:05:42,5,40,paypal,"324 Main St, New York",48.48.164.169,Linux_8126,44.989749507722095,False
121,2025-05-23 15:05:42,41,8,debit_card,"470 State St, Phoenix",111.102.8.189,Linux_9745,53.372433764210264,False
122,2025-05-23 14:05:42,28,39,debit_card,"103 Main St, Phoenix",158.227.51.116,,55.29564815762668,False
123,2025-05-23 13:05:42,7,40,credit_card,"219 State St, Chicago",152.110.100.2,Mac_9841,20.90865988885712,False
124,2025-05-23 12:05:42,73,14,credit_card,"136 Broadway, New York",181.55.53.72,Android_2467,54.22169618441228,False
125,2025-05-23 11:05:42,72,32,credit_card,"901 Park Ave, Chicago",193.181.208.204,Mac_6044,38.672784624430015,False
126,2025-05-23 10:05:42,12,38,debit_card,"292 Park Ave, Houston",17.148.27.205,Windows_7753,42.66754618713887,False
127,2025-05-23 09:05:42,34,33,credit_card,"854 State St, Chicago",224.138.48.94,Windows_3551,112.3721354789372,False
128,2025-05-23 08:05:42,33,23,credit_card,"627 State St, New York",84.51.118.30,Windows_1172,29.129358619488418,False
129,2025-05-23 07:05:42,48,15,credit_card,"684 State St, Chicago",68.172.221.126,iPhone_9574,10.0,True
130,2025-05-23 06:05:42,23,33,debit_card,"955 Main St, Los Angeles",136.248.164.81,Android_6634,47.48997018925722,False
131,2025-05-23 05:05:42,62,25,credit_card,"271 Main St, New York",153.100.157.101,Windows_8687,47.47104355344527,False
132,2025-05-23 04:05:42,88,17,debit_card,"761 State St, Los Angeles",153.100.157.101,Linux_1136,81.05970225303753,False
133,2025-05-23 03:05:42,37,33,paypal,"279 Broadway, Phoenix",217.118.159.45,Mac_8816,64.7171119042958,False
134,2025-05-23 02:05:42,99,47,credit_card,"216 Broadway, Los Angeles",209.173.181.205,Windows_1149,72.62480270993021,False
135,2025-05-23 01:05:42,44,2,debit_card,"704 Broadway, Phoenix",77.236.158.152,Mac_5799,88.59649794648192,False
136,2025-05-23 00:05:42,86,14,credit_card,"501 Broadway, New York",22.173.35.81,Linux_4788,46.263152800682406,False
137,2025-05-22 23:05:42,91,40,debit_card,"95 Market St, Chicago",31.62.79.30,iPhone_9981,40.200588416576565,False
138,2025-05-22 22:05:42,35,40,credit_card,"46 Main St, Chicago",,Windows_4089,31.735144837685773,False
139,2025-05-22 21:05:42,65,39,debit_card,"790 Park Ave, Chicago",131.100.108.153,Mac_8161,36.136185618758155,False
140,2025-05-22 20:05:42,99,6,debit_card,"166 Market St, Phoenix",36.148.99.109,Mac_5094,238.5424334791385,False
141,2025-05-22 19:05:42,47,6,paypal,"723 Market St, Phoenix",48.125.163.138,Android_7385,101.73178492575587,False
142,2025-05-22 18:05:42,78,3,debit_card,"10 Main St, New York",178.236.166.239,Mac_4614,27.784069500490883,False
143,2025-05-22 17:05:42,3,7,credit_card,"968 Park Ave, Phoenix",45.143.43.126,Windows_2297,28.184467311202365,False
144,2025-05-22 16:05:42,1,8,debit_card,"37 Broadway, Phoenix",74.36.48.81,Mac_4924,69.47264172717713,False
145,2025-05-22 15:05:42,5,42,debit_card,"566 Park Ave, Houston",216.116.159.14,Linux_5454,71.78190312618095,False
146,2025-05-22 14:05:42,90,15,credit_card,"131 Main St, Chicago",222.92.244.3,Windows_9715,71.84003546488351,False
147,2025-05-22 13:05:42,14,47,credit_card,"374 Main St, Chicago",125.35.50.209,,48.06345433642176,False
148,2025-05-22 12:05:42,27,29,paypal,"216 Park Ave, New York",99.247.144.130,Android_2121,51.278567122780274,False
149,2025-05-22 11:05:42,9,33,debit_card,"363 State St, Houston",168.127.105.176,Android_3238,64.32444705900765,False
150,2025-05-22 10:05:42,79,30,debit_card,,126.107.182.216,Windows_2808,360.9583405772879,True
151,2025-05-22 09:05:42,15,39,credit_card,"948 Park Ave, Los Angeles",114.126.43.22,Mac_8418,17.99960500747515,False
152,2025-05-22 08:05:42,90,27,debit_card,"820 Park Ave, Houston",145.8.204.195,Windows_9060,48.6718183873669,False
153,2025-05-22 07:05:42,42,36,credit_card,"26 Park Ave, Chicago",57.75.9.71,Android_6253,35.66952857052619,False
154,2025-05-22 06:05:42,77,29,debit_card,"802 Market St, Los Angeles",58.138.74.44,iPhone_3492,59.59702814291982,False
155,2025-05-22 05:05:42,51,38,credit_card,"274 Park Ave, New York",200.118.145.191,iPhone_9764,242.89506075002942,False
156,2025-05-22 04:05:42,63,33,debit_card,"392 Main St, Houston",198.197.127.141,iPhone_4046,65.61083386774479,False
157,2025-05-22 03:05:42,96,37,paypal,"228 Park Ave, Houston",131.29.147.30,iPhone_5622,46.67623538625845,False
158,2025-05-22 02:05:42,52,27,credit_card,"359 Broadway, Los Angeles",69.199.140.211,Windows_3048,86.56544790211028,False
159,2025-05-22 01:05:42,96,33,paypal,"229 Main St, Los Angeles",254.94.139.211,Mac_1134,69.50119478712305,False
160,2025-05-22 00:05:42,4,4,credit_card,"409 Broadway, Chicago",254.94.139.211,Android_2477,67.35972216023198,False
161,2025-05-21 23:05:42,94,22,debit_card,"886 Main St, Chicago",113.140.56.254,,73.95267019421011,False
162,2025-05-21 22:05:42,23,2,debit_card,"360 State St, Houston",109.27.189.213,Mac_4558,152.66893942747134,False
163,2025-05-21 21:05:42,15,10,credit_card,"696 State St, Chicago",168.193.64.77,Windows_7885,31.01763092521059,False
164,2025-05-21 20:05:42,43,5,debit_card,"962 Main St, New York",224.9.116.68,Windows_9165,69.18721134598447,False
165,2025-05-21 19:05:42,29,10,debit_card,"899 Broadway, Los Angeles",90.221.210.23,Windows_8597,34.35712549025498,False
166,2025-05-21 18:05:42,36,33,credit_card,"595 Broadway, New York",113.222.255.31,iPhone_6410,72.07853750234185,False
167,2025-05-21 17:05:42,13,38,credit_card,,199.208.61.54,,34.48956257673379,False
168,2025-05-21 16:05:42,32,13,debit_card,"354 Broadway, Houston",208.189.151.177,iPhone_5366,44.31470632578258,False
169,2025-05-21 15:05:42,71,31,debit_card,"621 State St, New York",90.221.182.157,Mac_2169,47.10857495201999,False
170,2025-05-21 14:05:42,59,47,debit_card,"395 State St, Los Angeles",162.110.43.158,Linux_8702,88.93523068389655,False
171,2025-05-21 13:05:42,86,36,debit_card,,36.201.53.209,Android_4148,86.42069926744348,False
172,2025-05-21 12:05:42,28,45,credit_card,"2 State St, Phoenix",53.207.16.146,Windows_7251,29.286929131941218,False
173,2025-05-21 11:05:42,66,24,debit_card,"704 Park Ave, Chicago",90.137.72.153,iPhone_2998,56.11858580872777,False
174,2025-05-21 10:05:42,42,15,credit_card,"442 Main St, Chicago",90.137.72.153,Android_7304,38.29081585893728,False
175,2025-05-21 09:05:42,45,29,credit_card,"639 Broadway, New York",181.75.75.147,Mac_5049,374.8355094545507,True
176,2025-05-21 08:05:42,62,8,credit_card,"738 Broadway, Phoenix",69.244.220.132,iPhone_4263,48.98389030594893,False
177,2025-05-21 07:05:42,57,5,credit_card,"317 Market St, Chicago",253.231.174.209,Mac_2539,46.794169216566345,False
178,2025-05-21 06:05:42,6,29,credit_card,"413 Broadway, Phoenix",25.35.247.193,Linux_4415,183.70996617015854,False
179,2025-05-21 05:05:42,28,47,credit_card,"131 Park Ave, Houston",202.106.236.16,Mac_7375,67.79442149187436,False
180,2025-05-21 04:05:42,28,4,debit_card,"681 Market St, Los Angeles",255.71.222.168,Windows_6293,27.417767430794676,False
181,2025-05-21 03:05:42,44,12,credit_card,"631 State St, Chicago",255.71.222.168,Android_1691,41.16601337803499,False
182,2025-05-21 02:05:42,84,45,credit_card,"416 State St, New York",64.38.183.83,Linux_9534,90.98472613096682,False
183,2025-05-21 01:05:42,30,2,credit_card,,213.64.195.216,iPhone_5150,155.12347092647954,False
184,2025-05-21 00:05:42,62,27,credit_card,"441 State St, Phoenix",174.101.126.37,Mac_5895,10.0,True
185,2025-05-20 23:05:42,75,31,credit_card,"671 Broadway, Houston",174.101.126.37,Android_6905,21.328363517404576,False
186,2025-05-20 22:05:42,92,36,credit_card,"453 Market St, Los Angeles",107.97.116.20,iPhone_4568,139.14027371514095,False
187,2025-05-20 21:05:42,89,36,debit_card,"524 Market St, Los Angeles",163.204.226.197,iPhone_4866,66.34093242630131,False
188,2025-05-20 20:05:42,62,26,debit_card,"675 Main St, Chicago",163.204.226.197,Mac_6316,35.369633244868886,False
189,2025-05-20 19:05:42,97,43,debit_card,"528 State St, Chicago",,iPhone_3742,10.0,True
190,2025-05-20 18:05:42,1,27,credit_card,"96 Park Ave, Chicago",95.117.244.125,,14.616136096287764,False
191,2025-05-20 17:05:42,27,5,credit_card,"231 Park Ave, Los Angeles",84.149.1.223,Mac_4982,54.69037604644591,False
192,2025-05-20 16:05:42,62,20,debit_card,"26 Main St, Los Angeles",199.217.188.24,iPhone_1688,64.32257037830732,False
193,2025-05-20 15:05:42,77,11,credit_card,"487 State St, New York",188.249.118.163,Linux_8786,86.67236323040459,False
194,2025-05-20 14:05:42,3,10,credit_card,"467 Market St, Phoenix",171.179.92.218,Linux_3539,32.88616405424916,False
195,2025-05-20 13:05:42,70,40,credit_card,"200 Market St, Houston",17.204.137.102,Windows_2466,56.98816306265869,False
196,2025-05-20 12:05:42,72,38,credit_card,"410 Park Ave, Los Angeles",56.248.110.212,Android_3583,34.373560782686326,False
197,2025-05-20 11:05:42,27,6,credit_card,"672 Main St, New York",55.127.69.83,,62.03457418964347,False
198,2025-05-20 10:05:42,9,8,credit_card,"798 Market St, Los Angeles",213.73.87.141,Linux_6544,34.89441678203523,False
199,2025-05-20 09:05:42,62,23,credit_card,"181 State St, Houston",148.34.145.219,iPhone_1979,44.520492127358516,False
200,2025-05-20 08:05:42,37,47,credit_card,"52 State St, Los Angeles",125.202.88.229,Windows_3521,33.1848120409245,False
201,2025-05-20 07:05:42,97,26,debit_card,"940 Main St, Houston",175.196.13.12,Linux_2759,75.60845540491923,False
202,2025-05-20 06:05:42,51,46,debit_card,"137 Market St, Phoenix",26.161.201.215,Android_8992,83.86644208630452,False
203,2025-05-20 05:05:42,44,43,debit_card,"573 State St, Chicago",118.5.32.238,Android_6189,48.55463773128139,False
204,2025-05-20 04:05:42,24,12,debit_card,"973 Market St, Phoenix",220.41.113.117,Linux_6690,55.652054622486155,False
205,2025-05-20 03:05:42,79,26,paypal,"835 State St, Houston",1.254.246.110,Mac_4161,26.46185581062218,False
206,2025-05-20 02:05:42,59,13,credit_card,"851 State St, Houston",52.255.177.233,iPhone_7189,10.0,True
207,2025-05-20 01:05:42,32,40,credit_card,"919 Park Ave, Houston",34.226.167.78,Windows_3207,53.24466924371458,False
208,2025-05-20 00:05:42,96,18,credit_card,"461 Broadway, Los Angeles",41.224.239.225,Windows_1646,202.4304853753941,False
209,2025-05-19 23:05:42,88,25,debit_card,"861 Broadway, Phoenix",71.24.168.93,Mac_8168,31.31247207764903,False
210,2025-05-19 22:05:42,52,33,debit_card,,65.22.96.171,Linux_5828,113.53244094392093,False
211,2025-05-19 21:05:42,62,47,credit_card,"451 Main St, Chicago",,Linux_9029,89.87586017003215,False
212,2025-05-19 20:05:42,58,40,paypal,"241 Broadway, Chicago",102.161.79.186,Android_4057,62.82280862779734,False
213,2025-05-19 19:05:42,52,43,credit_card,"328 State St, New York",180.194.60.110,Linux_6696,131.53990190070917,False
214,2025-05-19 18:05:42,12,12,paypal,"142 Park Ave, Los Angeles",168.24.181.25,Windows_8674,65.76269526536325,False
215,2025-05-19 17:05:42,39,44,credit_card,,1.55.123.20,Windows_3627,66.3258421876059,False
216,2025-05-19 16:05:42,2,36,credit_card,"66 Market St, Houston",34.152.58.133,iPhone_9702,53.1670941248993,False
217,2025-05-19 15:05:42,3,48,credit_card,"339 State St, Houston",175.114.3.3,,100.663617771429,False
218,2025-05-19 14:05:42,56,4,credit_card,"426 Main St, Los Angeles",179.88.210.31,Windows_5314,14.147201353776667,True
219,2025-05-19 13:05:42,81,5,credit_card,"853 Market St, Houston",253.221.109.178,Linux_7014,39.931335088927526,False
220,2025-05-19 12:05:42,59,37,credit_card,"927 State St, New York",34.123.19.59,Mac_1011,10.0,True
221,2025-05-19 11:05:42,2,8,debit_card,"878 State St, Houston",99.23.188.207,Linux_7210,49.328878547315924,False
222,2025-05-19 10:05:42,2,42,credit_card,"489 Main St, Chicago",27.27.81.95,Android_1306,36.59752875604849,False
223,2025-05-19 09:05:42,92,49,credit_card,"306 Market St, Houston",226.77.36.98,Linux_6965,52.89123910104193,False
224,2025-05-19 08:05:42,54,28,debit_card,"552 State St, Phoenix",199.209.193.224,Linux_4912,101.36410833878391,False
225,2025-05-19 07:05:42,87,31,debit_card,"920 Park Ave, Houston",199.209.193.224,Windows_2037,43.438631523891154,False
226,2025-05-19 06:05:42,96,9,credit_card,"225 Broadway, Houston",37.18.136.145,Linux_7348,53.44153803152181,False
227,2025-05-19 05:05:42,97,29,credit_card,,3.157.167.43,Android_9586,56.205317361891005,False
228,2025-05-19 04:05:42,1,14,credit_card,"345 Market St, Los Angeles",113.90.185.55,Mac_3525,83.44731220180182,False
229,2025-05-19 03:05:42,19,40,credit_card,"861 Market St, Los Angeles",,Linux_5638,17.753014509231686,False
230,2025-05-19 02:05:42,2,41,debit_card,"638 State St, New York",106.158.176.114,Windows_7714,40.31202665587759,False
231,2025-05-19 01:05:42,53,22,credit_card,"929 Market St, Phoenix",221.56.23.230,Windows_2809,60.68168035315846,False
232,2025-05-19 00:05:42,44,11,credit_card,"578 Main St, New York",26.36.193.32,iPhone_9572,99.48824318250533,False
